report_investigation_date,county,age_group,sex,case_count
2020-04-23,CRAWFORD,0-19,F,1
2020-04-23,DAVIESS,30-39,M,1
2020-04-23,DAVIESS,80+,F,1
2020-04-23,DAVIESS,80+,M,1
2020-04-23,DEARBORN,60-69,M,1
2020-04-23,DEARBORN,30-39,F,1
2020-04-23,DECATUR,40-49,F,1
2020-04-23,DECATUR,70-79,F,1
2020-04-23,DECATUR,50-59,M,1
2020-04-23,DECATUR,60-69,F,2
2020-04-23,DECATUR,50-59,F,2
2020-04-23,DECATUR,20-29,F,1
2020-04-23,DECATUR,30-39,M,1
2020-04-23,DEKALB,50-59,M,1
2020-04-23,DELAWARE,30-39,M,1
2020-04-23,DELAWARE,20-29,M,1
2020-04-23,DELAWARE,80+,M,1
2020-04-23,DELAWARE,30-39,F,1
2020-04-23,DUBOIS,70-79,M,1
2020-04-23,ELKHART,30-39,F,1
2020-04-23,ELKHART,70-79,F,2
2020-04-23,ELKHART,20-29,F,1
2020-04-23,ELKHART,50-59,F,3
2020-04-23,ELKHART,70-79,M,1
2020-04-23,ELKHART,80+,M,1
2020-04-23,ELKHART,40-49,F,2
2020-04-23,ELKHART,60-69,M,3
2020-04-23,ELKHART,20-29,M,1
2020-04-23,FAYETTE,40-49,M,1
2020-04-23,FAYETTE,50-59,F,1
2020-04-23,FLOYD,70-79,F,1
2020-04-23,FLOYD,0-19,F,1
2020-04-23,FLOYD,60-69,M,1
2020-04-23,FLOYD,20-29,F,1
2020-04-23,FLOYD,60-69,F,1
2020-04-23,FLOYD,80+,F,1
2020-04-23,FLOYD,40-49,F,1
2020-04-23,FLOYD,50-59,M,1
2020-04-23,FLOYD,70-79,M,1
2020-04-23,FOUNTAIN,60-69,M,1
2020-04-23,GRANT,60-69,F,1
2020-04-23,GRANT,30-39,F,1
2020-04-23,GRANT,20-29,F,5
2020-04-23,GRANT,40-49,F,2
2020-04-23,GRANT,50-59,F,1
2020-04-23,GREENE,30-39,F,1
2020-04-23,HAMILTON,30-39,M,1
2020-04-23,HAMILTON,60-69,F,2
2020-04-23,HAMILTON,80+,F,2
2020-04-23,HAMILTON,30-39,F,5
2020-04-23,HAMILTON,70-79,F,3
2020-04-23,HAMILTON,60-69,M,2
2020-04-23,HAMILTON,50-59,M,4
2020-04-23,HAMILTON,50-59,F,3
2020-04-23,HAMILTON,40-49,M,3
2020-04-23,HAMILTON,20-29,F,1
2020-04-23,HAMILTON,40-49,F,1
2020-04-23,HANCOCK,60-69,U,1
2020-04-23,HANCOCK,40-49,M,1
2020-04-23,HANCOCK,60-69,F,2
2020-04-23,HANCOCK,40-49,F,2
2020-04-23,HANCOCK,50-59,F,1
2020-04-23,HANCOCK,70-79,M,1
2020-04-23,HANCOCK,80+,F,6
2020-04-23,HANCOCK,30-39,F,1
2020-04-23,HANCOCK,70-79,F,2
2020-04-23,HANCOCK,50-59,M,1
2020-04-23,HARRISON,60-69,F,1
2020-04-23,HARRISON,60-69,M,1
2020-04-23,HARRISON,50-59,F,1
2020-04-23,HENDRICKS,50-59,M,3
2020-04-23,HENDRICKS,40-49,F,2
2020-04-23,HENDRICKS,50-59,F,2
2020-04-23,HENDRICKS,70-79,M,2
2020-04-23,HENDRICKS,60-69,F,1
2020-04-23,HENDRICKS,30-39,F,1
2020-04-23,HENDRICKS,20-29,F,1
2020-04-23,HENDRICKS,30-39,M,2
2020-04-23,HENDRICKS,60-69,M,1
2020-04-23,HOWARD,20-29,M,1
2020-04-23,HOWARD,30-39,F,1
2020-04-23,HOWARD,50-59,F,1
2020-04-23,HOWARD,60-69,M,1
2020-04-23,JACKSON,40-49,F,1
2020-04-23,JASPER,70-79,M,1
2020-04-23,JASPER,50-59,F,1
2020-04-23,JASPER,50-59,M,1
2020-04-23,JASPER,80+,M,1
2020-04-23,JASPER,40-49,F,1
2020-04-23,JASPER,80+,F,1
2020-04-23,JENNINGS,30-39,M,1
2020-04-23,JOHNSON,60-69,F,1
2020-04-23,JOHNSON,0-19,M,1
2020-04-23,JOHNSON,50-59,F,4
2020-04-23,JOHNSON,80+,F,5
2020-04-23,JOHNSON,60-69,M,4
2020-04-23,JOHNSON,50-59,M,1
2020-04-23,JOHNSON,30-39,F,1
2020-04-23,JOHNSON,70-79,M,2
2020-04-23,JOHNSON,80+,M,2
2020-04-23,JOHNSON,0-19,F,1
2020-04-23,JOHNSON,20-29,F,1
2020-04-23,JOHNSON,20-29,M,1
2020-04-23,JOHNSON,40-49,F,4
2020-04-23,JOHNSON,40-49,M,5
2020-04-23,KNOX,50-59,M,1
2020-04-23,KOSCIUSKO,50-59,F,1
2020-04-23,LAKE,60-69,M,5
2020-04-23,LAKE,40-49,M,4
2020-04-23,LAKE,30-39,M,6
2020-04-23,LAKE,20-29,F,7
2020-04-23,LAKE,70-79,M,4
2020-04-23,LAKE,80+,F,7
2020-04-23,LAKE,60-69,F,13
2020-04-23,LAKE,50-59,F,4
2020-04-23,LAKE,20-29,M,4
2020-04-23,LAKE,50-59,M,8
2020-04-23,LAKE,70-79,F,4
2020-04-23,LAKE,0-19,F,4
2020-04-23,LAKE,30-39,F,14
2020-04-23,LAKE,40-49,F,9
2020-04-23,LAKE,0-19,M,1
2020-04-23,LAKE,80+,U,1
2020-04-23,LAWRENCE,70-79,F,1
2020-04-23,LAWRENCE,60-69,F,1
2020-04-23,MADISON,30-39,F,2
2020-04-23,MADISON,20-29,M,1
2020-04-23,MADISON,60-69,M,1
2020-04-23,MADISON,50-59,M,3
2020-04-23,MADISON,50-59,F,1
2020-04-23,MADISON,80+,F,3
2020-04-23,MADISON,70-79,M,1
2020-04-23,MADISON,30-39,M,2
2020-04-23,MADISON,40-49,F,1
2020-04-23,MADISON,50-59,U,1
2020-04-23,MADISON,40-49,M,3
2020-04-23,MADISON,70-79,F,1
2020-04-23,MARION,50-59,M,13
2020-04-23,MARION,30-39,F,17
2020-04-23,MARION,70-79,M,3
2020-04-23,MARION,80+,M,7
2020-04-23,MARION,60-69,U,1
2020-04-23,MARION,70-79,U,1
2020-04-23,MARION,40-49,M,12
2020-04-23,MARION,50-59,F,13
2020-04-23,MARION,30-39,U,1
2020-04-23,MARION,60-69,F,10
2020-04-23,MARION,0-19,M,4
2020-04-23,MARION,70-79,F,3
2020-04-23,MARION,20-29,M,10
2020-04-23,MARION,40-49,F,10
2020-04-23,MARION,80+,F,5
2020-04-23,MARION,0-19,F,1
2020-04-23,MARION,30-39,M,12
2020-04-23,MARION,20-29,F,7
2020-04-23,MARION,60-69,M,7
2020-04-23,MARTIN,60-69,M,1
2020-04-23,MIAMI,20-29,M,1
2020-04-23,MIAMI,20-29,F,1
2020-04-23,MIAMI,30-39,F,1
2020-04-23,MIAMI,70-79,M,1
2020-04-23,MIAMI,40-49,F,1
2020-04-23,MIAMI,40-49,M,1
2020-04-23,MIAMI,50-59,M,1
2020-04-23,MONROE,50-59,F,1
2020-04-23,MORGAN,40-49,M,1
2020-04-23,MORGAN,70-79,F,1
2020-04-23,MORGAN,30-39,M,1
2020-04-23,NEWTON,50-59,M,1
2020-04-23,NOBLE,20-29,M,1
2020-04-23,NOBLE,80+,M,1
2020-04-23,NOBLE,50-59,M,1
2020-04-23,NOBLE,80+,F,1
2020-04-23,ORANGE,50-59,M,2
2020-04-23,ORANGE,80+,F,9
2020-04-23,ORANGE,60-69,M,2
2020-04-23,ORANGE,30-39,F,1
2020-04-23,ORANGE,70-79,M,2
2020-04-23,PARKE,60-69,F,1
2020-04-23,PERRY,30-39,F,1
2020-04-23,PORTER,20-29,F,1
2020-04-23,PORTER,40-49,F,2
2020-04-23,PORTER,50-59,M,4
2020-04-23,PORTER,40-49,M,2
2020-04-23,PULASKI,40-49,M,1
2020-04-23,PULASKI,40-49,F,1
2020-04-23,PULASKI,70-79,M,1
2020-04-23,PUTNAM,30-39,M,2
2020-04-23,RUSH,20-29,M,1
2020-04-23,RUSH,40-49,F,1
2020-04-23,RUSH,60-69,F,1
2020-04-23,RUSH,70-79,F,1
2020-04-23,SCOTT,50-59,F,1
2020-04-23,SCOTT,20-29,M,2
2020-04-23,SCOTT,40-49,M,1
2020-04-23,SCOTT,50-59,U,1
2020-04-23,SHELBY,20-29,M,2
2020-04-23,SHELBY,50-59,M,1
2020-04-23,ST JOSEPH,40-49,M,3
2020-04-23,ST JOSEPH,80+,F,3
2020-04-23,ST JOSEPH,40-49,F,1
2020-04-23,ST JOSEPH,50-59,M,1
2020-04-23,ST JOSEPH,50-59,F,2
2020-04-23,ST JOSEPH,80+,M,4
2020-04-23,ST JOSEPH,0-19,F,3
2020-04-23,ST JOSEPH,20-29,F,4
2020-04-23,ST JOSEPH,60-69,U,1
2020-04-23,ST JOSEPH,60-69,F,4
2020-04-23,ST JOSEPH,30-39,M,1
2020-04-23,ST JOSEPH,70-79,M,1
2020-04-23,ST JOSEPH,70-79,F,6
2020-04-23,ST JOSEPH,30-39,F,4
2020-04-23,ST JOSEPH,20-29,M,3
2020-04-23,STEUBEN,60-69,M,1
2020-04-23,STEUBEN,20-29,M,1
2020-04-23,SULLIVAN,30-39,F,1
2020-04-23,TIPPECANOE,70-79,F,1
2020-04-23,TIPPECANOE,20-29,F,1
2020-04-23,TIPTON,40-49,F,1
2020-04-23,TIPTON,50-59,M,1
2020-04-23,TIPTON,40-49,M,1
2020-04-23,VANDERBURGH,50-59,M,1
2020-04-23,VIGO,60-69,M,2
2020-04-23,WARREN,40-49,F,1
2020-04-23,WARRICK,70-79,M,1
2020-04-23,WASHINGTON,40-49,M,1
2020-04-23,WASHINGTON,50-59,M,1
2020-04-23,WASHINGTON,20-29,F,1
2020-04-23,WAYNE,60-69,F,1
2020-04-23,WHITE,60-69,M,1
2020-04-23,WHITE,40-49,M,1
2020-04-24,ALLEN,40-49,M,2
2020-04-24,ALLEN,0-19,F,2
2020-04-24,ALLEN,60-69,F,1
2020-04-24,ALLEN,30-39,M,1
2020-04-24,ALLEN,50-59,F,4
2020-04-24,ALLEN,80+,F,2
2020-04-24,ALLEN,30-39,F,2
2020-04-24,ALLEN,60-69,M,1
2020-04-24,ALLEN,50-59,M,3
2020-04-24,ALLEN,80+,M,1
2020-04-24,ALLEN,20-29,F,3
2020-04-24,ALLEN,40-49,F,5
2020-04-24,BARTHOLOMEW,50-59,M,1
2020-04-24,BARTHOLOMEW,0-19,F,1
2020-04-24,BARTHOLOMEW,40-49,M,4
2020-04-24,BARTHOLOMEW,20-29,F,1
2020-04-24,BARTHOLOMEW,80+,M,5
2020-04-24,BARTHOLOMEW,80+,F,1
2020-04-24,BARTHOLOMEW,60-69,M,1
2020-04-24,BARTHOLOMEW,50-59,F,1
2020-04-24,BARTHOLOMEW,40-49,F,4
2020-04-24,BARTHOLOMEW,70-79,F,1
2020-04-24,BARTHOLOMEW,30-39,F,3
2020-04-24,BENTON,30-39,M,1
2020-04-24,BOONE,30-39,F,1
2020-04-24,BOONE,80+,F,2
2020-04-24,BOONE,20-29,M,1
2020-04-24,BOONE,70-79,F,1
2020-04-24,CARROLL,40-49,M,1
2020-04-24,CASS,60-69,M,7
2020-04-24,CASS,50-59,M,9
2020-04-24,CASS,0-19,F,3
2020-04-24,CASS,60-69,F,2
2020-04-24,CASS,40-49,M,2
2020-04-24,CASS,50-59,F,7
2020-04-24,CASS,40-49,F,10
2020-04-24,CASS,30-39,F,3
2020-04-24,CASS,30-39,U,1
2020-04-24,CASS,20-29,M,6
2020-04-24,CASS,30-39,M,4
2020-04-24,CASS,20-29,F,6
2020-04-24,CLARK,70-79,F,2
2020-04-24,CLARK,30-39,F,3
2020-04-24,CLARK,20-29,M,2
2020-04-24,CLARK,0-19,F,1
2020-04-24,CLARK,50-59,M,1
2020-04-24,CLARK,70-79,M,2
2020-04-24,CLARK,20-29,F,3
2020-04-24,CLARK,40-49,F,1
2020-04-24,CLARK,40-49,M,1
2020-04-24,CLINTON,30-39,M,1
2020-04-24,CLINTON,20-29,F,2
2020-04-24,CLINTON,50-59,M,1
2020-04-24,DAVIESS,40-49,F,1
2020-04-24,DEARBORN,70-79,M,1
2020-04-24,DEARBORN,60-69,F,1
2020-04-24,DEARBORN,80+,M,1
2020-04-24,DEARBORN,50-59,M,1
2020-04-24,DEARBORN,80+,F,3
2020-04-24,DECATUR,0-19,F,1
2020-04-24,DECATUR,80+,M,1
2020-04-24,DECATUR,50-59,M,1
2020-04-24,DEKALB,40-49,M,1
2020-04-24,DELAWARE,20-29,M,1
2020-04-24,DELAWARE,50-59,F,2
2020-04-24,DELAWARE,40-49,F,2
2020-04-24,DELAWARE,50-59,M,2
2020-04-24,DELAWARE,30-39,F,1
2020-04-24,DELAWARE,70-79,M,1
2020-04-24,DELAWARE,60-69,F,1
2020-04-24,DELAWARE,60-69,M,1
2020-04-24,DELAWARE,70-79,F,1
2020-04-24,ELKHART,20-29,M,3
2020-04-24,ELKHART,80+,F,10
2020-04-24,ELKHART,80+,M,1
2020-04-24,ELKHART,60-69,U,2
2020-04-24,ELKHART,50-59,F,1
2020-04-24,ELKHART,20-29,F,1
2020-04-24,ELKHART,50-59,U,3
2020-04-24,ELKHART,40-49,U,2
2020-04-24,ELKHART,70-79,M,1
2020-04-24,ELKHART,20-29,U,1
2020-04-24,ELKHART,70-79,F,1
2020-04-24,ELKHART,40-49,F,1
2020-04-24,FAYETTE,60-69,M,1
2020-04-24,FLOYD,80+,F,1
2020-04-24,FRANKLIN,50-59,F,1
2020-04-24,FRANKLIN,40-49,F,1
2020-04-24,FULTON,40-49,F,1
2020-04-24,FULTON,60-69,M,1
2020-04-24,FULTON,50-59,F,1
2020-04-24,GRANT,40-49,F,1
2020-04-24,GREENE,0-19,F,1
2020-04-24,HAMILTON,20-29,F,3
2020-04-24,HAMILTON,30-39,M,2
2020-04-24,HAMILTON,40-49,F,1
2020-04-24,HAMILTON,30-39,F,3
2020-04-24,HAMILTON,40-49,M,3
2020-04-24,HAMILTON,70-79,F,1
2020-04-24,HAMILTON,70-79,M,3
2020-04-24,HAMILTON,70-79,U,1
2020-04-24,HAMILTON,50-59,F,4
2020-04-24,HAMILTON,80+,F,5
2020-04-24,HAMILTON,20-29,M,1
2020-04-24,HAMILTON,50-59,M,2
2020-04-24,HANCOCK,20-29,F,1
2020-04-24,HANCOCK,50-59,F,1
2020-04-24,HANCOCK,30-39,F,1
2020-04-24,HANCOCK,40-49,M,1
2020-04-24,HANCOCK,40-49,F,1
2020-04-24,HARRISON,30-39,F,1
2020-04-24,HARRISON,20-29,F,2
2020-04-24,HARRISON,20-29,M,1
2020-04-24,HENDRICKS,20-29,F,5
2020-04-24,HENDRICKS,60-69,F,1
2020-04-24,HENDRICKS,20-29,M,1
2020-04-24,HENDRICKS,30-39,M,1
2020-04-24,HENDRICKS,60-69,U,1
2020-04-24,HENDRICKS,80+,F,2
2020-04-24,HENDRICKS,40-49,F,2
2020-04-24,HENDRICKS,70-79,M,1
2020-04-24,HENDRICKS,30-39,F,2
2020-04-24,HENDRICKS,40-49,M,4
2020-04-24,HENDRICKS,60-69,M,4
2020-04-24,HENRY,30-39,M,1
2020-04-24,HENRY,40-49,M,1
2020-04-24,HOWARD,70-79,F,1
2020-04-24,HOWARD,50-59,M,1
2020-04-24,JACKSON,30-39,F,2
2020-04-24,JACKSON,60-69,M,1
2020-04-24,JACKSON,30-39,M,1
2020-04-24,JACKSON,40-49,F,2
2020-04-24,JACKSON,0-19,M,1
2020-04-24,JAY,40-49,F,1
2020-04-24,JENNINGS,50-59,M,1
2020-04-24,JENNINGS,60-69,M,1
2020-04-24,JENNINGS,80+,M,1
2020-04-24,JOHNSON,80+,M,1
2020-04-24,JOHNSON,60-69,F,1
2020-04-24,JOHNSON,80+,F,2
2020-04-24,JOHNSON,50-59,F,3
2020-04-24,JOHNSON,60-69,M,1
2020-04-24,JOHNSON,40-49,F,5
2020-04-24,JOHNSON,70-79,M,1
2020-04-24,JOHNSON,40-49,M,1
2020-04-24,JOHNSON,70-79,F,3
2020-04-24,JOHNSON,20-29,F,1
2020-04-24,KNOX,30-39,F,1
2020-04-24,KOSCIUSKO,20-29,F,1
2020-04-24,KOSCIUSKO,70-79,F,1
2020-04-24,LAGRANGE,0-19,F,1
2020-04-24,LAKE,0-19,M,1
2020-04-24,LAKE,30-39,M,5
2020-04-24,LAKE,50-59,M,7
2020-04-24,LAKE,70-79,M,2
2020-04-24,LAKE,60-69,M,5
2020-04-24,LAKE,0-19,F,6
2020-04-24,LAKE,60-69,F,3
2020-04-24,LAKE,40-49,F,6
2020-04-24,LAKE,80+,M,4
2020-04-24,LAKE,70-79,F,4
2020-04-24,LAKE,20-29,F,5
2020-04-24,LAKE,80+,F,1
2020-04-24,LAKE,30-39,F,3
2020-04-24,LAKE,50-59,F,10
2020-04-24,LAKE,50-59,U,1
2020-04-24,LAKE,40-49,M,8
2020-04-24,LAKE,20-29,M,2
2020-04-24,LAPORTE,60-69,F,2
2020-04-24,LAPORTE,50-59,F,2
2020-04-24,LAPORTE,60-69,M,2
2020-04-24,LAPORTE,30-39,F,1
2020-04-24,LAWRENCE,40-49,M,1
2020-04-24,LAWRENCE,60-69,F,1
2020-04-24,LAWRENCE,40-49,F,1
2020-04-24,LAWRENCE,80+,F,1
2020-04-24,MADISON,40-49,M,1
2020-04-24,MADISON,80+,F,2
2020-04-24,MADISON,60-69,F,1
2020-04-24,MADISON,50-59,M,3
2020-04-24,MADISON,70-79,F,1
2020-04-24,MADISON,30-39,M,1
2020-04-24,MADISON,50-59,F,1
2020-04-24,MADISON,70-79,M,4
2020-04-24,MADISON,30-39,F,1
2020-04-24,MADISON,60-69,M,1
2020-04-24,MARION,40-49,F,11
2020-04-24,MARION,60-69,M,19
2020-04-24,MARION,50-59,F,13
2020-04-24,MARION,50-59,M,12
2020-04-24,MARION,30-39,M,13
2020-04-24,MARION,0-19,F,3
2020-04-24,MARION,70-79,M,3
2020-04-24,MARION,30-39,F,15
2020-04-24,MARION,20-29,F,14
2020-04-24,MARION,40-49,U,1
2020-04-24,MARION,0-19,M,3
2020-04-24,MARION,80+,F,19
2020-04-24,MARION,30-39,U,1
2020-04-24,MARION,60-69,F,13
2020-04-24,MARION,80+,M,10
2020-04-24,MARION,70-79,F,12
2020-04-24,MARION,80+,U,3
2020-04-24,MARION,40-49,M,17
2020-04-24,MARION,50-59,U,1
2020-04-24,MARION,70-79,U,2
2020-04-24,MARION,20-29,M,7
2020-04-24,MARION,0-19,U,1
2020-04-24,MARSHALL,70-79,F,1
2020-04-24,MIAMI,0-19,F,1
2020-04-24,MIAMI,50-59,F,1
2020-04-24,MIAMI,20-29,F,1
2020-04-24,MIAMI,40-49,M,1
2020-04-24,MONROE,30-39,M,1
2020-04-24,MONROE,50-59,F,1
2020-04-24,MONTGOMERY,20-29,F,1
2020-04-24,MORGAN,50-59,F,1
2020-04-24,MORGAN,20-29,F,1
2020-04-24,MORGAN,50-59,M,1
2020-04-24,MORGAN,30-39,M,1
2020-04-24,MORGAN,70-79,F,1
2020-04-24,MORGAN,40-49,M,1
2020-04-24,NEWTON,80+,M,1
2020-04-24,NEWTON,50-59,M,1
2020-04-24,ORANGE,30-39,F,2
2020-04-24,PARKE,40-49,F,1
2020-04-24,PORTER,40-49,F,1
2020-04-24,PORTER,80+,M,1
2020-04-24,PORTER,70-79,F,2
2020-04-24,PORTER,20-29,M,1
2020-04-24,PORTER,40-49,M,1
2020-04-24,POSEY,40-49,F,1
2020-04-24,PULASKI,60-69,F,1
2020-04-24,PULASKI,50-59,M,1
2020-04-24,PUTNAM,60-69,M,1
